title,site,url,salary,salary_min,salary_max,currency,city,responsibility,requirement,date_publication
Подсобный рабочий (Никольское),https://hh.ru/,https://spb.hh.ru/vacancy/48896954?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,40500,48000,руб.,,"Мойка и дезинфекция рабочего инвентаря, оборотной и внутрицеховой тары, с применением механических средств, моечного технологического оборудования или вручную. ",Опыт работы в аналогичной должности приветствуется. Среднее образование.,
Подсобный рабочий/грузчик,https://hh.ru/,https://spb.hh.ru/vacancy/51930475?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,27000,0,руб.,,прием товара. - подготовка продукции к реализации.,Санитарная книжка. - ответственность. - работоспособность.,
Подсобный рабочий (м.Коломенское),https://hh.ru/,https://spb.hh.ru/vacancy/51798985?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,53000,0,руб.,,"Выполнение подсобных и вспомогательных работ. Уборка территории. Осуществление мелких столярных, плиточных, штукатурно-малярных работ. Очистка производственных помещений. Погрузка/разгрузка, перемещение...","Опыт работы от 6 месяцев (желательно). Умение обращаться с электроинструментом, инвентарем, строительными и лакокрасочными материалами. Ответственность. Умение и желание работать.",
Подсобный рабочий,https://hh.ru/,https://spb.hh.ru/vacancy/52581283?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,21700,0,руб.,,Осуществление подсобных работ. Уборка территории. Разгрузка автомобилей. Мелкий строительный ремонт. Доставка строительных материалов строительной бригаде.,"Ответственность, исполнительность, дисциплинированность. ​Готовность к физическому труду.",
Подсобный рабочий (м.Люблино),https://hh.ru/,https://spb.hh.ru/vacancy/50755653?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,0,46000,руб.,,"Выполнение подсобных и вспомогательных работ. Осуществление мелких столярных, плиточных, штукатурно-малярных работ. Очистка производственных помещений. Погрузка/разгрузка, перемещение вручную или...","Опыт работы от 6 месяцев (желательно). Умение обращаться с электроинструментом, инвентарем, строительными и лакокрасочными материалами. Ответственность. Умение и желание работать.",
Подсобный рабочий,https://hh.ru/,https://spb.hh.ru/vacancy/50404628?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,25000,29000,руб.,,"Содержание в чистоте подсобных помещений, мест хранения товарно-материальных ценностей. Разгрузка, загрузка, перемещение грузов вручную или с помощью средств механизации. ",Не указаны,
Подсобный рабочий,https://hh.ru/,https://spb.hh.ru/vacancy/52841530?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,29000,0,руб.,,"Уборка производственной территории с использованием инвентаря. Выполнение подсобных и вспомогательных работ. Помощь на складе, раскладка инструмента и комплектующих. ","Аккуратность, внимательность. Исполнительность. Дисциплинированность. Желательно навыки работы на погрузчике.",
Подсобный рабочий,https://hh.ru/,https://spb.hh.ru/vacancy/49755076?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,25000,0,руб.,,"Выполнение распоряжений непосредственного начальника. Разгрузка, загрузка, перемещение грузов вручную или с помощью средств механизации. Оказание помощи в транспортировке, складировании, перемещении...",Не указаны,
Такелажник,https://hh.ru/,https://spb.hh.ru/vacancy/52239776?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,42000,0,руб.,,"Перенос крупногабаритных предметов (пианино, сейфы, рояли, станки). — Погрузо-разгрузочные работы на складах. — Разгрузка/погрузка фур, контейнеров, автомобилей.","Аккуратность, внимательность, ответственность. Приветствуется, но не обязателен опыт работы по специальностям: разнорабочий, комплектовщик, стропальщик, упаковщик, оператор склада, сборщик мебели, рабочий...",
Подсобный рабочий/столяр,https://hh.ru/,https://spb.hh.ru/vacancy/51953006?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,1000,0,бел. руб.,,Не указаны,"Что делать: работа на простых операциях в цехе склейке мебельного щита, обучаем и объясняем. Профильное образование столяр или краснодеревщик или...",
Подсобный рабочий,https://hh.ru/,https://spb.hh.ru/vacancy/52155459?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,0,34900,руб.,,"Погрузка, выгрузка, перемещение на тележках и вручную грузов. Уборка территории. Вывоз отходов с производства.",Ответственность. Работоспособность. Наличие сертификата о вакцинации (в случаях установленных действующим законодательством).,
Подсобный рабочий,https://hh.ru/,https://spb.hh.ru/vacancy/44258206?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,23000,0,руб.,,"Выполнять подсобные и вспомогательные работы на производственных участках, складах. Выполнять погрузку, выгрузку, перемещение вручную и на тележках и укладку грузов...",Аккуратность. Порядочность.,
Подсобный рабочий,https://hh.ru/,https://spb.hh.ru/vacancy/52819127?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,21500,0,руб.,,"Выполнение уборки территории больницы, погрузочно-разгрузочные работы.",Требуемый уровень образования соискателя: среднее. Требуемый стаж работы (в годах): можно без опыта.,
Подсобный рабочий,https://hh.ru/,https://spb.hh.ru/vacancy/45932986?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,26000,27000,руб.,,"Выполнение подсобных и вспомогательных работ на участках. Погрузка, разгрузка и перемещение ручными тележками грузов, не требующих осторожности, а также сыпучие...",Образование не ниже среднего (школьного). Готовность к физическим нагрузкам. Готовность к обучению. Трудолюбие. Исполнительность.,
Ночной Разнорабочий/Рабочий сервисного центра,https://hh.ru/,https://spb.hh.ru/vacancy/43792750?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,31000,31000,руб.,,Осуществление ремонтных работ смесителей и комплектующих к ним. Осуществление тестирования сантехнической продукции.,"Исполнительность, внимательность к деталям, пунктуальность, готовность обучаться.",
Подсобный рабочий 2 разряда,https://hh.ru/,https://spb.hh.ru/vacancy/52705831?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,32000,0,руб.,,"1. Осуществлять погрузку, разгрузку, перемещение в ручную или на тележках сыпучих не пылевидных материалов (мусора, древесных опилок и других отходов...",Не указаны,
Грузчик (подсобный рабочий),https://hh.ru/,https://spb.hh.ru/vacancy/52294077?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,40000,0,руб.,,"Погрузо-разгрузочные работы на складе материалов (кожа, текстиль, фурнитура для обуви и прочее).",Не указаны,
